FID	IID	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	
HG03863	HG03863	-0.08527299	-0.09078638	0.09118153	-0.2245113	0.01208415	-0.00198235	-0.006723611	-0.005646343	0.002113593	0.0005856195	HG03863:HG03863
HG03866	HG03866	-0.08383098	-0.0858233	0.09262038	-0.2360281	0.009521271	-0.003523833	-0.005561318	-0.005597095	-0.001428001	0.01057135	HG03866:HG03866
HG03867	HG03867	-0.0697941	-0.06648616	0.09038012	-0.2459698	0.006648201	0.01055655	-0.002097157	-0.01789103	0.004672607	0.01744381	HG03867:HG03867
HG03870	HG03870	-0.0820125	-0.09465259	0.08896918	-0.2287812	0.001833656	0.004352854	0.001960687	-0.007083105	0.0006929839	0.00171205	HG03870:HG03870
HG03872	HG03872	-0.08405091	-0.09090128	0.08739787	-0.2322028	0.005438995	0.004907318	-0.002920059	-0.007403674	0.003295374	0.01481471	HG03872:HG03872
HG03873	HG03873	-0.08124251	-0.08640019	0.08817793	-0.2491497	0.005658752	-0.004195794	-0.006280054	-0.02243658	0.0003546613	0.02590165	HG03873:HG03873
HG03882	HG03882	-0.08902768	-0.09690711	0.09274398	-0.2274968	0.01531133	-0.0009711481	-0.002848853	-0.003163153	0.001191131	0.01183939	HG03882:HG03882
HG03884	HG03884	-0.07855523	-0.07858591	0.0935076	-0.235452	0.01074091	0.003532477	-0.003358411	-0.003440642	-0.004290242	0.02413345	HG03884:HG03884
HG03885	HG03885	-0.08409986	-0.08590786	0.09554864	-0.2263715	0.001729047	-0.006443497	0.007439539	-0.008565247	0.005142102	0.01528511	HG03885:HG03885
HG03886	HG03886	-0.08807813	-0.08569566	0.09284874	-0.2390044	0.009760114	0.00164615	-0.003825799	-0.01591459	5.193164e-05	0.01213469	HG03886:HG03886
HG03887	HG03887	-0.08188974	-0.08238924	0.09296757	-0.236097	0.006376821	0.0001735828	-0.002908952	-0.005715929	0.00162487	0.01666334	HG03887:HG03887
HG03894	HG03894	-0.08138849	-0.08159297	0.0937428	-0.2451008	0.006371331	0.00309431	0.0007091642	-0.005066607	0.004681284	0.0140082	HG03894:HG03894
HG03896	HG03896	-0.08393502	-0.08312364	0.08869944	-0.2465993	0.005688826	0.001508601	-0.002076804	-0.008171265	0.001537262	0.01763673	HG03896:HG03896
HG03898	HG03898	-0.08618795	-0.08120892	0.09084969	-0.2479083	0.007115666	-0.000621413	-0.003243243	0.007764903	0.00609101	0.01193535	HG03898:HG03898
HG03899	HG03899	-0.07873068	-0.08481867	0.08831996	-0.2431003	0.007222127	-0.003963859	0.009482211	-0.006288143	0.01311832	0.02790265	HG03899:HG03899
HG03940	HG03940	-0.07550897	-0.07033297	0.09199991	-0.2550947	0.00782511	-0.005337445	0.001518475	-0.007775784	0.005011326	-0.001677967	HG03940:HG03940
HG03941	HG03941	-0.07039185	-0.06820549	0.08571762	-0.2528046	0.01227033	0.001338314	-0.002557505	-0.01069839	0.007324712	0.001681188	HG03941:HG03941
HG03943	HG03943	-0.07815305	-0.08772586	0.09438353	-0.2389091	0.0127832	0.008484589	-0.003672596	-0.009988402	-0.002584167	0.01253553	HG03943:HG03943
HG03944	HG03944	-0.0857529	-0.08723484	0.08552163	-0.2276796	0.003317499	0.006412138	-0.003421714	-0.005942286	0.002723254	0.01815808	HG03944:HG03944
HG03947	HG03947	-0.07950707	-0.07351488	0.08800023	-0.2363313	0.006494698	-9.849479e-05	0.004106996	-0.01171667	0.0003790624	0.0160338	HG03947:HG03947
HG03949	HG03949	-0.07854787	-0.08487801	0.09337229	-0.2328652	0.01212989	0.004122083	0.008202664	-0.004453921	0.0002864437	0.01474753	HG03949:HG03949
HG03951	HG03951	-0.08839003	-0.08674448	0.09193266	-0.2292488	0.009470673	0.003302598	0.001616081	-0.01172262	0.0002950646	0.01136604	HG03951:HG03951
HG03955	HG03955	-0.08231118	-0.08599958	0.08602725	-0.2410426	0.004500914	-0.0004033303	-0.000867043	-0.01348866	0.01664722	0.01076268	HG03955:HG03955
HG03963	HG03963	-0.07436887	-0.08257792	0.08547505	-0.2341408	0.0145585	-0.000811087	-0.007566173	-0.007514245	0.01043065	0.01843673	HG03963:HG03963
HG03967	HG03967	-0.08421494	-0.09523467	0.08944714	-0.2378091	0.0179013	0.009479712	-0.007919142	-0.01578109	0.02725916	0.02628297	HG03967:HG03967
HG03973	HG03973	-0.0847092	-0.0934974	0.09136961	-0.2379541	0.009741798	0.003918153	0.003445486	-0.006715919	0.01240756	0.006082186	HG03973:HG03973
HG03976	HG03976	-0.08313288	-0.08500691	0.09538975	-0.2250727	0.004156307	0.01183686	-0.001962845	-0.0136664	-2.093247e-05	0.01085297	HG03976:HG03976
HG03977	HG03977	-0.07013214	-0.0637262	0.0943926	-0.2909601	0.009512901	0.007432925	0.006121939	-0.03503241	0.004785564	0.02710411	HG03977:HG03977
HG03985	HG03985	-0.07511713	-0.07275658	0.08923594	-0.2500481	0.001887357	-0.001116506	0.0003236137	-0.013289	-0.004463171	0.02551489	HG03985:HG03985
HG03986	HG03986	-0.08033926	-0.08834259	0.08489794	-0.2311258	0.007924672	0.008569008	0.004321128	-0.007605753	0.001785884	0.01881622	HG03986:HG03986
HG03990	HG03990	-0.07952483	-0.07627382	0.08772019	-0.2376854	0.007762943	-0.00290244	0.0006128007	-0.008876836	0.004550585	0.01077345	HG03990:HG03990
HG03991	HG03991	-0.07991005	-0.08080411	0.09375849	-0.2312352	0.01193583	0.001146573	-0.002052672	-0.01063391	0.000400918	0.01234845	HG03991:HG03991
HG03998	HG03998	-0.08248466	-0.08649492	0.08789987	-0.237842	0.008098821	0.0019939	-0.00136649	-0.01975064	2.671836e-05	0.02612636	HG03998:HG03998
HG03999	HG03999	-0.07472263	-0.08409693	0.08508072	-0.2367473	0.009926341	0.001448393	-0.001261489	-0.003743488	0.01306895	0.006068305	HG03999:HG03999
HG04001	HG04001	-0.07525696	-0.08932444	0.09476135	-0.2453622	0.007670528	0.001982027	-0.006928543	-0.01950526	-0.004772184	-0.002897195	HG04001:HG04001
HG04002	HG04002	-0.08178053	-0.08417144	0.09112807	-0.2379341	0.004194346	-0.001680319	-0.003325873	-0.02174881	-0.01069594	0.01934157	HG04002:HG04002
HG04006	HG04006	-0.07141212	-0.07011075	0.09179819	-0.2435856	0.001561052	-0.00479974	-0.003764391	-0.00934149	0.001698731	0.02623111	HG04006:HG04006
HG04015	HG04015	-0.08265537	-0.08388251	0.09544848	-0.2450093	0.0003720937	0.01368801	-0.009193448	0.0006186857	0.01438642	0.04729689	HG04015:HG04015
HG04017	HG04017	-0.08020878	-0.08879589	0.09522594	-0.2742184	0.004189953	0.02573623	0.01228455	-0.09238361	-0.04799499	-0.3442662	HG04017:HG04017
HG04018	HG04018	-0.08862706	-0.09485164	0.09305957	-0.236725	0.008800867	-0.007372593	-0.004549112	-0.001709627	-0.0007777438	0.03348132	HG04018:HG04018
HG04019	HG04019	-0.08456406	-0.09296023	0.0900263	-0.2366	0.005848641	0.007446304	-0.005974647	-0.02900377	-0.005140098	0.02032835	HG04019:HG04019
HG04022	HG04022	-0.08108628	-0.09096805	0.09184311	-0.2414527	0.006787223	0.02114056	-0.005524376	-0.04638356	0.00322555	0.01503831	HG04022:HG04022
HG04023	HG04023	-0.07806068	-0.07794329	0.09989438	-0.2909459	0.004922616	0.01684136	0.0070764	-0.08547782	-0.08381748	-0.4544484	HG04023:HG04023
HG04025	HG04025	-0.07585701	-0.08527931	0.09524459	-0.2873159	0.01256303	0.01287623	-0.006555074	-0.08306026	-0.08222003	-0.4298666	HG04025:HG04025
HG04026	HG04026	-0.07579258	-0.08279016	0.09205093	-0.2914334	0.005680271	0.01087435	0.01841572	-0.1024288	-0.05978578	-0.3864897	HG04026:HG04026
HG04029	HG04029	-0.08030169	-0.08624946	0.09325811	-0.2269005	-0.002773829	-0.001041524	0.002475938	-0.004973629	-0.0007455296	-0.002479868	HG04029:HG04029
HG04033	HG04033	-0.07705108	-0.0767811	0.09275316	-0.2372499	0.004734865	-0.003590089	-0.0006439164	-0.006070401	0.0009957576	0.006943763	HG04033:HG04033
HG04035	HG04035	-0.08316448	-0.08712845	0.09228192	-0.2260429	0.01017614	0.002679946	-0.001619982	-0.002704784	0.01552429	0.02145835	HG04035:HG04035
HG04042	HG04042	-0.07870898	-0.0880459	0.09145127	-0.2263655	0.01250282	-0.004701119	0.00188821	-0.009961589	0.003548274	0.01417862	HG04042:HG04042
HG04047	HG04047	-0.08478721	-0.08028808	0.0928699	-0.2332539	0.0008190552	0.006460199	0.002471733	-0.01972259	0.008696244	0.0240672	HG04047:HG04047
HG04054	HG04054	-0.07432306	-0.08512943	0.09592123	-0.2721168	0.005495656	-0.0008516115	0.003827311	-0.04130348	-0.02024433	-0.1533999	HG04054:HG04054
HG04056	HG04056	-0.07738948	-0.0888163	0.09586867	-0.2680497	-0.002367634	0.01048544	0.0008306929	-0.04678135	-0.01298803	-0.1642388	HG04056:HG04056
HG04061	HG04061	-0.06564112	-0.06186561	0.09380037	-0.2661039	-0.0003528153	0.002516497	-0.002211188	-0.01479112	0.003940171	0.003677854	HG04061:HG04061
HG04062	HG04062	-0.07438234	-0.06589368	0.09045691	-0.2669358	0.008142361	-0.001194314	0.007584312	-0.002775427	0.003586635	0.01351749	HG04062:HG04062
HG04063	HG04063	-0.07815961	-0.08204459	0.09239739	-0.2695754	0.01074293	0.01076012	-0.002370638	-0.04726008	-0.0193966	-0.1518169	HG04063:HG04063
HG04070	HG04070	-0.07283539	-0.0913621	0.09223176	-0.2296901	0.001939261	-0.002769962	0.007785987	-0.01965255	0.01501511	-0.002504111	HG04070:HG04070
HG04075	HG04075	-0.07493719	-0.08735909	0.09519059	-0.2327289	0.009010331	0.0003987204	-0.004445352	-0.009252927	0.002374559	0.01365064	HG04075:HG04075
HG04076	HG04076	-0.0805194	-0.0824884	0.09206025	-0.2279962	0.01043108	0.006135939	0.0002764386	-0.01076024	0.0009669762	0.007684861	HG04076:HG04076
HG04093	HG04093	-0.08634907	-0.0892994	0.09847995	-0.2336915	0.006033246	0.009018543	-0.008045943	-0.01318039	0.0151176	0.00479206	HG04093:HG04093
HG04094	HG04094	-0.08506905	-0.08260792	0.09371519	-0.2382045	0.007994902	0.00582562	0.001176308	-0.00547435	0.003059066	0.005435404	HG04094:HG04094
HG04096	HG04096	-0.07659269	-0.08322088	0.1003202	-0.2627327	0.002101779	0.007096475	0.0001505966	-0.05217188	-0.03283229	-0.1628042	HG04096:HG04096
HG04098	HG04098	-0.07937322	-0.08690495	0.09168316	-0.2359593	0.002717765	0.005709205	-0.001998153	-0.01061191	0.007115984	0.002260148	HG04098:HG04098
HG04100	HG04100	-0.07884498	-0.07813524	0.08221792	-0.2338656	0.009568666	-0.001279813	0.0008016683	-0.004307361	-0.004183316	0.00588088	HG04100:HG04100
HG04107	HG04107	-0.08565015	-0.0834716	0.09219882	-0.2403735	-0.004076525	-0.002201402	-0.004100947	-0.006224808	0.0004612552	0.02918739	HG04107:HG04107
HG04185	HG04185	-0.07034393	-0.07406125	0.08991297	-0.239825	0.01185077	-0.00406359	-0.001976452	-0.02612681	0.001186253	0.005743911	HG04185:HG04185
HG04186	HG04186	-0.06926003	-0.07149073	0.09051029	-0.2547406	0.01012096	0.002091046	0.006969906	-0.005509816	0.006396337	0.0002877359	HG04186:HG04186
HG04198	HG04198	-0.08704101	-0.09404374	0.09279382	-0.2242822	0.002890245	0.0001327775	-0.001580469	-0.01735316	0.008069135	0.01232982	HG04198:HG04198
HG04202	HG04202	-0.07832828	-0.09066838	0.09447049	-0.2294439	0.006175295	0.007895608	0.001321773	-0.01390126	0.0009816018	0.0134188	HG04202:HG04202
HG04206	HG04206	-0.09421725	-0.09671574	0.08756972	-0.2226467	0.009648765	0.008402689	-0.003051745	-0.002836203	-0.002961518	0.01193537	HG04206:HG04206
HG04209	HG04209	-0.08666659	-0.08557889	0.09337528	-0.2323513	0.007776604	-0.002974971	-0.008315619	0.001664273	0.0001282163	0.001166023	HG04209:HG04209
HG04211	HG04211	-0.08727708	-0.09629654	0.09189745	-0.2286627	0.01097244	0.005448576	0.003530948	-0.01773909	-0.003614653	0.005178455	HG04211:HG04211
HG04212	HG04212	-0.08648114	-0.09779859	0.09400909	-0.2295517	0.005737595	0.004708718	-0.003518883	-0.006531777	0.004245601	0.0177916	HG04212:HG04212
HG04214	HG04214	-0.08888822	-0.1007119	0.09432391	-0.2204792	0.006491175	0.004995504	-0.003799802	-0.001651508	0.004617671	0.01607041	HG04214:HG04214
HG04219	HG04219	-0.08798972	-0.0872892	0.09055707	-0.2252535	0.008835252	0.0004709625	-0.003958774	-0.006821723	-0.008395301	0.007285525	HG04219:HG04219
HG04222	HG04222	-0.0858312	-0.07980741	0.09015849	-0.2405776	0.004899076	0.007368869	0.001048987	-0.0009837487	0.00170028	0.01501955	HG04222:HG04222
HG04225	HG04225	-0.08824791	-0.09582259	0.09062064	-0.2246372	0.005078275	-0.002395744	0.005458064	-0.01193784	-0.01086518	0.005013636	HG04225:HG04225
HG04229	HG04229	-0.07956721	-0.08006986	0.09256578	-0.2255608	0.004930221	0.003187737	0.00283389	-0.01081941	0.005341109	0.02439117	HG04229:HG04229
HG04239	HG04239	-0.07878794	-0.08013643	0.0881492	-0.243971	0.01044519	-0.007605499	-0.002574204	0.002847514	0.00128889	0.006282152	HG04239:HG04239
HUI001_HUI001	HUI001_HUI001	0.2311975	-0.1280622	-0.2744443	-0.005929132	-0.005624365	-0.0216629	0.1804455	0.01633614	-0.0242495	0.01748594	AMR
HUI002_HUI002	HUI002_HUI002	0.2244489	-0.1235119	-0.268048	-0.00850685	-0.007185121	-0.01712604	0.1437019	0.001984281	-0.02090158	0.02129061	AMR
HUI003_HUI003	HUI003_HUI003	0.2139176	-0.1228565	-0.2523177	0.00459006	-0.001354291	-0.01524622	0.1544683	0.01485918	-0.02268027	0.01330135	AMR
HUI004_HUI004	HUI004_HUI004	0.2273576	-0.1275193	-0.2697551	-0.01065827	-0.003391682	-0.01596636	0.1790588	0.01070124	-0.02598045	0.007155085	AMR
HUI005_HUI005	HUI005_HUI005	0.2108263	-0.1256532	-0.2536073	0.0006305046	-0.003094935	-0.01878647	0.1497047	0.01589522	-0.0228723	0.008282743	AMR
HUI006_HUI006	HUI006_HUI006	0.2217881	-0.1204244	-0.2702565	-0.006050871	-0.009508122	-0.01318668	0.1475853	0.01522336	-0.01756165	0.01705678	AMR
HUI007_HUI007	HUI007_HUI007	0.2201193	-0.1277423	-0.2670699	-0.006885784	-0.006533309	-0.009725789	0.1389334	0.009514053	-0.01356323	0.01941774	AMR
HUI008_HUI008	HUI008_HUI008	0.2191651	-0.1296918	-0.262924	-0.00905052	-0.00103479	-0.01324467	0.1777488	0.004608027	-0.02177292	0.01421407	AMR
HUI009_HUI009	HUI009_HUI009	0.2245782	-0.1300047	-0.2674624	-0.008927957	-0.009765479	-0.01689759	0.1816572	0.01681156	-0.02066541	0.01521442	AMR
HUI010_HUI010	HUI010_HUI010	0.224912	-0.1211436	-0.2817264	-0.006910334	-0.01037829	-0.02556492	0.1846399	0.01798549	-0.04058906	0.01374356	AMR
HUI011_HUI011	HUI011_HUI011	0.2311816	-0.1267801	-0.2678727	-0.008119769	-0.008279624	-0.02199506	0.1809077	0.01539099	-0.03753207	0.01827742	AMR
HUI012_HUI012	HUI012_HUI012	0.2319954	-0.1254181	-0.274861	-0.005776027	-0.002293233	-0.01943455	0.1763327	0.006807574	-0.01907158	0.006467717	AMR
HUI013_HUI013	HUI013_HUI013	0.2270383	-0.1276905	-0.2741114	-0.00916465	-0.003451148	-0.01621299	0.1753817	0.01562055	-0.02182479	0.01120243	AMR
HUI014_HUI014	HUI014_HUI014	0.2197154	-0.1247445	-0.2607207	-0.008172907	-0.01248699	-0.02365022	0.1545057	0.01116836	-0.03122225	0.01929322	AMR
HUI015_HUI015	HUI015_HUI015	0.2213509	-0.1262048	-0.2700979	-0.008527301	-0.01168214	-0.01619131	0.184859	0.009030271	-0.0280024	0.01535147	AMR
HUI016_HUI016	HUI016_HUI016	0.2212229	-0.1243751	-0.2655989	-0.004019417	-0.001899954	-0.019121	0.1487096	0.01420183	-0.01528366	0.0003102058	AMR
HUI017_HUI017	HUI017_HUI017	0.2245214	-0.124747	-0.2657193	-0.00483837	-0.00984872	-0.008633805	0.1493246	0.01334496	-0.03009395	0.01584926	AMR
HUI018_HUI018	HUI018_HUI018	0.2229638	-0.13086	-0.2651487	0.001077279	-0.01064232	-0.01528785	0.1587209	0.01400648	-0.02964836	0.01220912	AMR
HUI019_HUI019	HUI019_HUI019	0.2257033	-0.1299589	-0.2714488	-0.006821189	-0.009144721	-0.02486471	0.1762951	0.01634963	-0.03153784	0.01368863	AMR
HUI020_HUI020	HUI020_HUI020	0.2263182	-0.1266863	-0.2759177	-0.01066693	-0.0132804	-0.02254311	0.1778193	0.01800694	-0.03194811	0.008747304	AMR
HUI021_HUI021	HUI021_HUI021	0.2303829	-0.1258549	-0.2724742	-0.00793424	-0.008606105	-0.01899401	0.1747243	0.01256842	-0.0227811	0.01926427	AMR
HUI022_HUI022	HUI022_HUI022	0.2285745	-0.127403	-0.2695873	-0.006822241	-0.004687994	-0.02003044	0.178616	0.01778743	-0.027495	0.01397618	AMR
HUI023_HUI023	HUI023_HUI023	0.228233	-0.1294463	-0.2737633	-0.004988386	-0.006803109	-0.01879293	0.1726709	0.01568041	-0.02981043	0.01664294	AMR
HUI024_HUI024	HUI024_HUI024	0.21676	-0.1282141	-0.2675277	-0.00642521	-0.004069685	-0.02210412	0.161226	0.01681779	-0.02576033	0.01168031	AMR
LAC001_LAC001	LAC001_LAC001	0.2326948	-0.1303141	-0.2764378	-0.008224232	-0.00466427	0.01265971	-0.1732951	0.001404691	-0.2125265	0.03414409	AMR
LAC002_LAC002	LAC002_LAC002	0.2347357	-0.1309942	-0.278353	-0.001156367	-0.005563522	0.02108889	-0.1677031	-0.0002551964	-0.205559	0.03699208	AMR
LAC003_LAC003	LAC003_LAC003	0.2196222	-0.1303677	-0.2701864	-0.001374432	-0.008261448	0.02497272	-0.1655875	0.002839046	-0.1872167	0.036918	AMR
LAC004_LAC004	LAC004_LAC004	0.2292519	-0.1249987	-0.2790661	-0.0014612	-0.008038903	0.01857385	-0.1693436	0.00246426	-0.2026949	0.03038367	AMR
LAC005_LAC005	LAC005_LAC005	0.2321285	-0.1299706	-0.2744388	-0.0003124166	-0.01102395	0.0312335	-0.2958155	0.00370909	-0.4699863	0.08258415	AMR
LAC006_LAC006	LAC006_LAC006	0.2331148	-0.1284347	-0.2696832	-0.002198288	-0.01430891	0.02694926	-0.2880957	0.005436337	-0.4616	0.07534005	AMR
LAC007_LAC007	LAC007_LAC007	0.2353978	-0.1273884	-0.2723797	-0.003429308	-0.009997214	0.02892183	-0.2950347	0.005504068	-0.4857069	0.07870873	AMR
LAC008_LAC008	LAC008_LAC008	0.2149721	-0.1259762	-0.2692733	-0.002794886	0.002337715	0.02194393	-0.1629317	0.005880775	-0.1922918	0.02854367	AMR
LAC009_LAC009	LAC009_LAC009	0.225384	-0.1290753	-0.2642203	0.002473864	-0.01369721	0.02200447	-0.2524064	0.002539983	-0.3879515	0.07153353	AMR
LAC011_LAC011	LAC011_LAC011	0.1950357	-0.1291871	-0.2478426	0.002683237	-0.0132382	0.01911057	-0.1569988	0.003539979	-0.246101	0.04035826	AMR
LAC012_LAC012	LAC012_LAC012	0.2258473	-0.1279247	-0.2700042	-0.000369866	-0.01559066	0.02129143	-0.250553	0.002499449	-0.3913657	0.06888129	AMR
LAC014_LAC014	LAC014_LAC014	0.2293092	-0.1284056	-0.273631	0.001616333	-0.01148442	0.02341858	-0.2432624	0.003921008	-0.3611893	0.05986626	AMR
LAC018_LAC018	LAC018_LAC018	0.2296201	-0.1266893	-0.2735979	-0.002481924	-0.007216459	0.01448205	-0.1498317	0.006981648	-0.1979397	0.03264337	AMR
LAC019_LAC019	LAC019_LAC019	0.2051862	-0.1238826	-0.2581075	-0.002489267	-0.009386589	0.02038213	-0.2183722	0.005113565	-0.3278527	0.04855394	AMR
LAC020_LAC020	LAC020_LAC020	0.2330273	-0.1265541	-0.2757139	-0.005052257	-0.005239953	0.01288177	-0.1747198	0.006278515	-0.2221363	0.04218854	AMR
LAC021_LAC021	LAC021_LAC021	0.1940085	-0.1328309	-0.2467393	0.001765727	-0.002132262	0.01448955	-0.09752206	0.005839621	-0.07485961	0.01084931	AMR
LAC022_LAC022	LAC022_LAC022	0.2374613	-0.1269383	-0.2782146	-0.007448415	-0.0101219	0.01857596	-0.1593125	0.005926947	-0.1978586	0.03710827	AMR
MAZ001_MAZ001	MAZ001_MAZ001	0.2158014	-0.1325629	-0.265869	-0.00264618	-0.01257421	-0.0004604887	-0.004192586	-0.005169806	0.009873285	-0.008745505	AMR
MAZ002_MAZ002	MAZ002_MAZ002	0.2139512	-0.1283364	-0.2654252	-1.695875e-05	0.00170019	0.003203948	0.005415952	0.005016001	0.010151	-0.006337484	AMR
MAZ003_MAZ003	MAZ003_MAZ003	0.2222237	-0.1357523	-0.2724428	-0.003562242	-0.005014759	0.002214788	-0.00413462	-0.01048974	0.0144678	-0.008997091	AMR
MAZ005_MAZ005	MAZ005_MAZ005	0.222783	-0.1242478	-0.2660012	-0.002687138	-0.007975899	-0.004606934	-0.0002656136	-0.001950401	0.01071405	-0.01906443	AMR
MAZ006_MAZ006	MAZ006_MAZ006	0.2051451	-0.1256486	-0.2560364	-0.001235985	-0.005004021	-0.00555022	-0.001947658	-0.004365166	0.01260535	-0.0005049031	AMR
MAZ007_MAZ007	MAZ007_MAZ007	0.2164515	-0.123364	-0.2718251	-0.004015449	-0.002605698	-0.002129843	0.0006129456	-0.01203975	0.02257178	-0.01681267	AMR
MAZ008_MAZ008	MAZ008_MAZ008	0.2245492	-0.1238566	-0.2685731	-0.006350013	-0.003296638	0.01000298	0.008191627	-0.008863746	0.01035392	-0.01033415	AMR
MAZ009_MAZ009	MAZ009_MAZ009	0.2205722	-0.1258559	-0.2699189	-0.002326633	-0.005892818	0.003911543	0.000678029	-0.01036409	0.006475192	-0.01017643	AMR
MAZ010_MAZ010	MAZ010_MAZ010	0.2125439	-0.1211466	-0.2602342	-0.0001655708	-0.001514134	-0.00451958	-0.001340942	-0.01179101	-0.000792362	-0.009629591	AMR
MAZ011_MAZ011	MAZ011_MAZ011	0.2098035	-0.1287169	-0.2552982	0.001503959	-0.004930548	0.008804884	-0.01300067	-0.004869513	0.004054818	-0.005047816	AMR
MAZ012_MAZ012	MAZ012_MAZ012	0.2192107	-0.1256528	-0.2647276	0.0003303313	0.001045323	0.001375376	0.0007822688	-0.006781466	0.01982222	-0.01506629	AMR
MAZ013_MAZ013	MAZ013_MAZ013	0.2147153	-0.1287786	-0.2664101	0.001144716	-0.00315614	-0.002757079	-0.008381076	-0.006220879	-0.001709633	-0.007286809	AMR
MAZ014_MAZ014	MAZ014_MAZ014	0.2322192	-0.1256343	-0.2783699	-0.00786059	-0.01435718	0.0001872585	0.006497234	-0.004090421	0.01772437	-0.01022037	AMR
MAZ015_MAZ015	MAZ015_MAZ015	0.2199842	-0.1286529	-0.265551	-0.0003266024	0.001111544	-0.004244305	0.006628801	-0.009257808	0.009589702	-0.005510205	AMR
MAZ016_MAZ016	MAZ016_MAZ016	0.2218224	-0.1298061	-0.2601253	-0.001716781	-0.005151787	-0.007923358	0.003255769	-0.01058966	0.01547515	-0.001465608	AMR
MAZ017_MAZ017	MAZ017_MAZ017	0.2162761	-0.1252161	-0.2563212	-0.002252541	-0.01113471	-0.0002216896	-0.00712857	-0.0003242424	0.01703042	-0.00526032	AMR
MYAC4001_MYAC042701	MYAC4001_MYAC042701	0.2007216	-0.1164303	-0.2504625	-0.003279296	-0.003987506	0.005307277	-0.04913009	0.006120687	-0.005735624	0.003886521	AMR
MYAC4003_MYAC041703	MYAC4003_MYAC041703	0.1916956	-0.1360658	-0.2399167	0.01019109	-0.006192343	0.002929441	-0.06506513	0.006144145	-0.00160479	0.002843328	AMR
MYAC4009_MYAC042709	MYAC4009_MYAC042709	0.1938445	-0.12588	-0.2471062	-0.001764606	0.009010396	0.003551572	-0.05224608	-0.001678756	0.001962979	0.005564018	AMR
MYAC4010_MYAC041710	MYAC4010_MYAC041710	0.1974355	-0.126509	-0.2484552	0.004782614	-0.008398908	0.0102131	-0.0446015	0.002243947	-0.01609496	0.006018485	AMR
