FID	IID	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	Super_Pop
LAC011_LAC011	LAC011_LAC011	0.2079709	-0.1710853	0.1457532	-0.05094513	-0.2206318	-0.1054296	-0.09138052	-0.001706593	0.02772632	-0.003804079	AMR
LAC012_LAC012	LAC012_LAC012	0.2420766	-0.1990828	0.1561287	-0.04918302	-0.2438899	-0.120136	-0.09714094	-0.01400586	0.0302356	-0.005016845	AMR
LAC014_LAC014	LAC014_LAC014	0.2467844	-0.1970302	0.1616091	-0.05206267	-0.2428713	-0.1242139	-0.09452173	-0.01532782	0.03188556	-0.01129612	AMR
LAC018_LAC018	LAC018_LAC018	0.246113	-0.1973378	0.1615121	-0.05132661	-0.2434265	-0.1195178	-0.09073583	-0.008280989	0.03011621	0.0002556777	AMR
LAC019_LAC019	LAC019_LAC019	0.2210384	-0.1880905	0.1504858	-0.04690806	-0.2262073	-0.1133225	-0.08749757	-0.007880117	0.02768647	-0.007536847	AMR
LAC020_LAC020	LAC020_LAC020	0.2504272	-0.2007189	0.1594768	-0.04817089	-0.2492443	-0.1297499	-0.09054033	-0.01579159	0.03009682	-0.008180963	AMR
LAC021_LAC021	LAC021_LAC021	0.2236926	-0.1691784	0.144714	-0.04854273	-0.2159576	-0.09214423	-0.08666741	-0.002726045	0.02319381	-0.00274164	AMR
LAC022_LAC022	LAC022_LAC022	0.2502269	-0.2055487	0.1593105	-0.05122248	-0.2496901	-0.1300122	-0.09430034	-0.00483854	0.02730347	-0.003377328	AMR
MAZ001_MAZ001	MAZ001_MAZ001	0.240787	-0.1885402	0.1545693	-0.0565942	-0.2324195	-0.1136204	-0.08996712	0.02492975	0.01671352	0.0004639171	AMR
MAZ002_MAZ002	MAZ002_MAZ002	0.2393073	-0.1982696	0.1528206	-0.05212531	-0.2362329	-0.1125885	-0.08886131	0.03074091	0.01639265	0.00209054	AMR
MAZ003_MAZ003	MAZ003_MAZ003	0.2492544	-0.1950855	0.1561829	-0.05693475	-0.2387091	-0.1117409	-0.09035221	0.03125713	0.02254345	-0.002219931	AMR
MAZ005_MAZ005	MAZ005_MAZ005	0.2424487	-0.2003445	0.1503876	-0.04625187	-0.2332506	-0.1131779	-0.08736295	0.0285479	0.0157273	-0.002978821	AMR
MAZ006_MAZ006	MAZ006_MAZ006	0.2254682	-0.182096	0.1436219	-0.04951176	-0.2248359	-0.1079884	-0.08802092	0.02337485	0.01826878	0.004968999	AMR
MAZ007_MAZ007	MAZ007_MAZ007	0.2359408	-0.2012278	0.1496469	-0.04810734	-0.2365201	-0.1118508	-0.08840022	0.03061301	0.01685876	0.001337649	AMR
MAZ008_MAZ008	MAZ008_MAZ008	0.2412045	-0.2025318	0.1549913	-0.05231695	-0.2368811	-0.1169891	-0.09063737	0.03081626	0.01731627	0.006474139	AMR
MAZ009_MAZ009	MAZ009_MAZ009	0.2379975	-0.1951783	0.1578763	-0.04966667	-0.2370146	-0.1175508	-0.09036817	0.02370216	0.01805582	0.005418983	AMR
MAZ010_MAZ010	MAZ010_MAZ010	0.2320702	-0.1959174	0.1478336	-0.04551277	-0.2246279	-0.1106263	-0.08689053	0.02231278	0.01894337	0.005482073	AMR
MAZ011_MAZ011	MAZ011_MAZ011	0.2346542	-0.186484	0.1477521	-0.04813603	-0.2199505	-0.1033092	-0.0833865	0.02539145	0.01273565	0.002357862	AMR
MAZ012_MAZ012	MAZ012_MAZ012	0.2412496	-0.1953748	0.1517782	-0.05024436	-0.2315453	-0.1090591	-0.08918033	0.0270243	0.02109435	0.001043603	AMR
MAZ013_MAZ013	MAZ013_MAZ013	0.2390546	-0.1944943	0.1512289	-0.05221629	-0.2322318	-0.109019	-0.09095332	0.02712938	0.01839554	-0.0008117663	AMR
MAZ014_MAZ014	MAZ014_MAZ014	0.2503576	-0.2099073	0.1552568	-0.05085879	-0.2448995	-0.1219209	-0.09167025	0.02399031	0.01365857	0.006855859	AMR
MAZ015_MAZ015	MAZ015_MAZ015	0.2396144	-0.1984663	0.1498784	-0.04957568	-0.2360384	-0.1104959	-0.0876219	0.03444657	0.0144146	0.003166755	AMR
MAZ016_MAZ016	MAZ016_MAZ016	0.24246	-0.1924369	0.1498047	-0.05294698	-0.2310967	-0.1135338	-0.09302286	0.02213941	0.01980247	0.002034416	AMR
MAZ017_MAZ017	MAZ017_MAZ017	0.2375778	-0.1870329	0.1497687	-0.05118025	-0.2299521	-0.1057195	-0.08807142	0.02403119	0.01163284	0.003748953	AMR
MYAC4001_MYAC042701	MYAC4001_MYAC042701	0.2197865	-0.1806146	0.1399985	-0.04426139	-0.2162056	-0.1065385	-0.08090192	-0.008145068	0.02011465	-0.002861536	AMR
MYAC4003_MYAC041703	MYAC4003_MYAC041703	0.2212374	-0.1635072	0.1399877	-0.04580628	-0.2137197	-0.09058211	-0.08514561	-0.0067072	0.02249676	-0.0002301287	AMR
MYAC4009_MYAC042709	MYAC4009_MYAC042709	0.2106577	-0.1743542	0.1400592	-0.04664485	-0.2142405	-0.09983517	-0.08424333	-0.008743337	0.02508321	-0.0007819629	AMR
MYAC4010_MYAC041710	MYAC4010_MYAC041710	0.2179396	-0.1765327	0.147853	-0.04287757	-0.2211213	-0.1028124	-0.08610231	-0.01019167	0.02188201	-0.003329516	AMR
MYAC4012_MYAC042712	MYAC4012_MYAC042712	0.2263967	-0.1671624	0.1430867	-0.05063205	-0.2215766	-0.09289373	-0.08027646	-0.007009412	0.01834193	-0.00101109	AMR
MYAC4014_MYAC042714	MYAC4014_MYAC042714	0.2387776	-0.1928946	0.1445167	-0.04707922	-0.2289213	-0.1088741	-0.08534174	-0.008122175	0.02694968	-0.005715253	AMR
MYAC4016_MYAC041716	MYAC4016_MYAC041716	0.2320882	-0.1826239	0.1435782	-0.04753331	-0.2230836	-0.101956	-0.08518793	-0.004308642	0.02302401	-0.0009230688	AMR
MYAC4016_MYAC042716	MYAC4016_MYAC042716	0.2264657	-0.1760697	0.1472591	-0.04752746	-0.2158635	-0.1005479	-0.08669978	-0.009070703	0.02749139	-0.001227438	AMR
MYAC4017_MYAC041717	MYAC4017_MYAC041717	0.227743	-0.1751727	0.150683	-0.05529831	-0.2274712	-0.1034031	-0.0863155	-0.009922687	0.02185146	-0.005319347	AMR
MYAC4017_MYAC042717	MYAC4017_MYAC042717	0.2380379	-0.1811014	0.1523448	-0.04752026	-0.2273582	-0.1087927	-0.08259819	-0.01516455	0.02006621	-0.008632767	AMR
MYAC4018_MYAC042718	MYAC4018_MYAC042718	0.2282306	-0.1734899	0.1487357	-0.05213867	-0.2205764	-0.1063172	-0.08350642	-0.005367865	0.0255504	-0.003834379	AMR
MYAC4025_MYAC042725	MYAC4025_MYAC042725	0.2122224	-0.1773247	0.145427	-0.04332694	-0.2119097	-0.1043168	-0.0851122	-0.008194317	0.02817137	-0.002804202	AMR
MYAC4026_MYAC041726	MYAC4026_MYAC041726	0.2141023	-0.1654803	0.1397557	-0.04749075	-0.213924	-0.09243718	-0.08432846	-0.003160089	0.02408833	-0.001908578	AMR
MYAC4026_MYAC042726	MYAC4026_MYAC042726	0.2357492	-0.1844903	0.1503261	-0.04579897	-0.226264	-0.106837	-0.0852556	-0.007511112	0.02719532	-0.001541582	AMR
MYAC4028_MYAC041728	MYAC4028_MYAC041728	0.2038789	-0.1709783	0.1379728	-0.04338357	-0.2049062	-0.09799441	-0.08232741	-0.004742542	0.02527448	-0.002082891	AMR
MYAC4032_MYAC041732	MYAC4032_MYAC041732	0.2438738	-0.2005052	0.1561779	-0.05287184	-0.2340823	-0.1191018	-0.08584364	-0.01175703	0.02234892	-0.0009658879	AMR
MYAQ001_MYAQ001	MYAQ001_MYAQ001	0.2243304	-0.1789617	0.1464463	-0.0492705	-0.2195082	-0.1003869	-0.08196729	-0.004980597	0.02470228	-0.000735362	AMR
MYAQ002_MYAQ002	MYAQ002_MYAQ002	0.2286151	-0.1771185	0.1476162	-0.05153034	-0.2240419	-0.1003305	-0.08668483	-0.005216248	0.02248802	-0.001280608	AMR
MYAQ003_MYAQ003	MYAQ003_MYAQ003	0.2205138	-0.1741707	0.1418545	-0.04774737	-0.2230015	-0.1047632	-0.08255467	-0.01264494	0.0241487	-0.006491358	AMR
MYAQ004_MYAQ004	MYAQ004_MYAQ004	0.215897	-0.1692986	0.1473351	-0.05042879	-0.2121322	-0.1035356	-0.08669727	-0.006628669	0.02819372	-0.005919424	AMR
MYAQ005_MYAQ005	MYAQ005_MYAQ005	0.2233962	-0.1754114	0.1343828	-0.04530424	-0.2173185	-0.1051644	-0.08080371	-0.008884237	0.03033072	-0.004542316	AMR
MYAQ006_MYAQ006	MYAQ006_MYAQ006	0.2188929	-0.1809871	0.1468919	-0.04151493	-0.2173836	-0.1070928	-0.08767399	-0.01105411	0.02697219	-0.00517865	AMR
MYAQ007_MYAQ007	MYAQ007_MYAQ007	0.2250603	-0.182171	0.1350632	-0.0428988	-0.2187137	-0.1014487	-0.07952526	-0.004205576	0.02525735	-0.002037524	AMR
MYAQ008_MYAQ008	MYAQ008_MYAQ008	0.2349172	-0.1874436	0.1549705	-0.05260674	-0.232051	-0.1108739	-0.08970959	-0.006673374	0.02312868	-0.00378534	AMR
MYAQ009_MYAQ009	MYAQ009_MYAQ009	0.2344222	-0.185135	0.1492999	-0.0505559	-0.2249838	-0.1104681	-0.08554649	-4.52211e-05	0.02481459	-0.008628122	AMR
MYAQ010_MYAQ010	MYAQ010_MYAQ010	0.225561	-0.1828635	0.1432044	-0.04542611	-0.221159	-0.1073673	-0.08335334	-0.00681209	0.02277987	-0.001320064	AMR
MYAQ013_MYAQ013	MYAQ013_MYAQ013	0.2089583	-0.1828434	0.1455391	-0.04787285	-0.2121691	-0.102898	-0.08212994	-0.009697556	0.02443513	-0.0009153559	AMR
MYAQ014_MYAQ014	MYAQ014_MYAQ014	0.2284678	-0.1882753	0.1452357	-0.04560047	-0.2262079	-0.1074032	-0.08733392	-0.01005343	0.02568371	-0.002669593	AMR
MYAQ015_MYAQ015	MYAQ015_MYAQ015	0.2108184	-0.1748099	0.1543712	-0.04817726	-0.2122263	-0.1050125	-0.08442889	-0.01285398	0.02631686	-0.006096542	AMR
MYAQ016_MYAQ016	MYAQ016_MYAQ016	0.2240894	-0.1803708	0.1289525	-0.04352854	-0.2189519	-0.1009317	-0.08161499	-0.01086603	0.02871173	-0.004667885	AMR
MYAQ018_MYAQ018	MYAQ018_MYAQ018	0.2017312	-0.1753622	0.1431724	-0.04913709	-0.2105592	-0.1028954	-0.08263807	-0.008788546	0.02184611	-0.0001977524	AMR
NA06984	NA06984	0.001150736	0.2404828	-0.03220187	-0.04976788	0.03026183	0.1893214	-0.05019804	0.02606052	0.02063451	-0.001534981	EUR
NA06985	NA06985	-0.01019697	0.2438641	-0.03599692	-0.05430906	0.03724547	0.1860365	-0.0490739	0.02118274	0.02021956	-0.002916663	EUR
NA06986	NA06986	-0.005794189	0.2421891	-0.03425023	-0.05281905	0.03475827	0.1908492	-0.04658588	0.02002052	0.01976479	-0.003454889	EUR
NA06989	NA06989	-0.005724857	0.2409594	-0.03995974	-0.0492238	0.03398034	0.1884692	-0.04825359	0.02103046	0.01798308	0.002246696	EUR
NA06994	NA06994	-0.002183176	0.2430538	-0.03807322	-0.05058489	0.02829971	0.1876254	-0.04597411	0.02453549	0.01386829	-0.003936655	EUR
NA07000	NA07000	0.0006664984	0.2399329	-0.0349094	-0.05190002	0.02389303	0.190797	-0.04604148	0.02428994	0.01679426	-0.0108382	EUR
NA07037	NA07037	-0.008247197	0.2415772	-0.03655226	-0.04851785	0.03262222	0.1902839	-0.04606221	0.02393755	0.02211821	-0.003963002	EUR
NA07048	NA07048	-0.006091911	0.2399383	-0.03909523	-0.04844864	0.04235966	0.1901617	-0.0496492	0.02396472	0.01583811	-0.01270014	EUR
NA07051	NA07051	0.002758474	0.2447129	-0.03550752	-0.05421825	0.02739159	0.195377	-0.04821284	0.02636293	0.01320229	-0.00499357	EUR
NA07056	NA07056	-0.004050821	0.2422124	-0.03509038	-0.0538543	0.029863	0.1900773	-0.04349539	0.02824713	0.0186886	-0.009219378	EUR
NA07347	NA07347	-0.004208831	0.2489794	-0.03193567	-0.05559349	0.0355298	0.1919779	-0.05084367	0.02523382	0.01738751	-0.007703442	EUR
NA07357	NA07357	-0.003368419	0.2430784	-0.03688379	-0.05145587	0.0286902	0.1904584	-0.04623292	0.01916328	0.0234947	0.001734214	EUR
NA10847	NA10847	-0.005398915	0.2492509	-0.03330319	-0.05438565	0.03070663	0.1904972	-0.04773952	0.02736596	0.01742808	-0.006229721	EUR
NA10851	NA10851	-8.179138e-05	0.2450139	-0.03662997	-0.05260848	0.02407765	0.190236	-0.04828795	0.02783899	0.02146913	-0.003998655	EUR
NA11829	NA11829	0.001097926	0.2403456	-0.03313582	-0.05095504	0.02636938	0.1912297	-0.04732054	0.02507658	0.01415454	-0.004815818	EUR
NA11830	NA11830	0.002824456	0.2421958	-0.0364044	-0.05041577	0.03241409	0.1902673	-0.04751456	0.02638365	0.01906379	-0.007105957	EUR
NA11831	NA11831	-0.00786681	0.2436345	-0.03039897	-0.04999602	0.03047734	0.1898855	-0.04867405	0.0278107	0.01772545	-0.003061	EUR
NA11832	NA11832	-0.008003081	0.24796	-0.03846828	-0.05268504	0.0328443	0.191918	-0.04440196	0.02365052	0.0138064	-0.0009934599	EUR
NA11840	NA11840	0.001156746	0.2332058	-0.03761506	-0.05127223	0.02592875	0.1856437	-0.04797105	0.02537025	0.01865956	-0.009985608	EUR
NA11843	NA11843	0.0009060972	0.2424613	-0.03718163	-0.0497492	0.03113502	0.1915626	-0.05097684	0.02204853	0.01747396	-0.001600753	EUR
NA11881	NA11881	-0.005850862	0.2414032	-0.03204801	-0.04890718	0.03160966	0.1887095	-0.04474466	0.02180545	0.01936626	-0.005907509	EUR
NA11892	NA11892	-0.00347597	0.2424896	-0.03585077	-0.05143325	0.0327219	0.1884136	-0.04585518	0.02784658	0.0145998	-0.007339613	EUR
NA11893	NA11893	0.003748718	0.2399596	-0.03561376	-0.05175083	0.02774627	0.1897371	-0.04490356	0.02618655	0.01732998	0.002406035	EUR
NA11894	NA11894	-0.003391766	0.2478292	-0.03784079	-0.0541211	0.03329618	0.1882527	-0.04585951	0.02480424	0.0203782	-0.005788355	EUR
NA11918	NA11918	0.005908172	0.2407175	-0.03692169	-0.05512055	0.0284323	0.1837125	-0.04636768	0.02925397	0.01547937	-0.001507221	EUR
NA11919	NA11919	-0.003334642	0.2459633	-0.03699512	-0.05752871	0.03597396	0.1842708	-0.04718554	0.03209701	0.0240421	-0.004286806	EUR
NA11920	NA11920	-0.004162265	0.2455928	-0.03326327	-0.05061732	0.03131139	0.1884724	-0.04487456	0.02252403	0.01943749	0.0002205325	EUR
NA11930	NA11930	-0.002461207	0.2406503	-0.03832802	-0.04923858	0.03427395	0.1890028	-0.04677686	0.02168867	0.02064592	-0.0004794511	EUR
NA11931	NA11931	-0.002189639	0.2433637	-0.03754934	-0.05526427	0.02652949	0.1884604	-0.04980208	0.02483143	0.01658325	-0.005770282	EUR
NA11932	NA11932	-0.00950346	0.2499812	-0.03053391	-0.05580097	0.03289962	0.1866806	-0.04318867	0.01846026	0.01872409	0.004365953	EUR
NA11933	NA11933	-0.007968756	0.2425732	-0.03315655	-0.04900026	0.03018589	0.1900351	-0.04732786	0.02559927	0.0206183	-0.004063497	EUR
NA11992	NA11992	-0.007996607	0.2461049	-0.03458889	-0.05000737	0.03375007	0.1908951	-0.05033062	0.02274201	0.0165334	-0.0105936	EUR
NA11994	NA11994	0.002228193	0.2376848	-0.03235544	-0.04878424	0.02649133	0.1845798	-0.05049893	0.0222568	0.02113291	-0.004083175	EUR
NA11995	NA11995	-0.005428458	0.2492717	-0.03468492	-0.05387263	0.03307068	0.1966778	-0.04846631	0.02641608	0.01410088	-0.005651774	EUR
NA12003	NA12003	0.00109987	0.2360543	-0.03690192	-0.05365404	0.02541519	0.1854662	-0.04529733	0.02847172	0.0123331	-0.001752433	EUR
NA12004	NA12004	-0.005119607	0.2445832	-0.04013886	-0.0474297	0.03365347	0.1883045	-0.04330311	0.02645903	0.008999199	-0.01247278	EUR
NA12005	NA12005	-0.001410342	0.2480142	-0.03542017	-0.05279633	0.02936936	0.1955414	-0.04737982	0.0241062	0.01414418	0.001481544	EUR
NA12006	NA12006	0.00163278	0.2415521	-0.03066421	-0.05088237	0.0292804	0.1890272	-0.04662275	0.02694609	0.01679203	-0.01262921	EUR
NA12043	NA12043	0.005051486	0.2449564	-0.03488041	-0.05327643	0.02833744	0.1905255	-0.04406099	0.02497786	0.01495252	-0.003333993	EUR
NA12044	NA12044	-0.0008948441	0.2472933	-0.03511134	-0.05238441	0.03411972	0.190457	-0.04931533	0.02781103	0.01909261	-0.004253216	EUR
NA12045	NA12045	-0.002324975	0.2405745	-0.03575095	-0.04596241	0.02679721	0.1873928	-0.05111757	0.02371529	0.02072639	-0.004790057	EUR
NA12058	NA12058	-0.004067611	0.2474254	-0.03626397	-0.05308994	0.02686291	0.1951474	-0.0476741	0.02734543	0.01509853	-0.001601852	EUR
NA12144	NA12144	-0.003808648	0.2436222	-0.03815703	-0.05143747	0.02850271	0.1836621	-0.04386462	0.02256397	0.01258912	-0.004844477	EUR
NA12154	NA12154	-0.002801041	0.2441989	-0.04326098	-0.05289324	0.02725217	0.1883405	-0.04233649	0.02285421	0.01821238	-0.006828377	EUR
NA12155	NA12155	-0.001628846	0.2451571	-0.0346622	-0.05288954	0.03009424	0.1859622	-0.04568631	0.02709867	0.01836682	-0.00870936	EUR
NA12156	NA12156	-0.00671872	0.2413142	-0.04094607	-0.05274451	0.0334217	0.1902483	-0.04866551	0.0259573	0.01965423	0.0007321643	EUR
NA12234	NA12234	-0.001457413	0.2435947	-0.03932495	-0.0471475	0.02942298	0.1909273	-0.04334408	0.02190632	0.01834814	-0.007533706	EUR
NA12249	NA12249	0.005622053	0.2378927	-0.04216503	-0.05616432	0.02081032	0.1872933	-0.04725877	0.02845025	0.01727622	-0.01220285	EUR
NA12272	NA12272	-0.002621139	0.2470284	-0.03625536	-0.05146739	0.03340854	0.1940744	-0.04541837	0.02173981	0.02077313	-0.004534779	EUR
NA12273	NA12273	-0.01042026	0.2396	-0.03456718	-0.05541439	0.03366773	0.183206	-0.040992	0.02496775	0.01763306	-0.004131957	EUR
NA12275	NA12275	-0.00433436	0.2473121	-0.03002389	-0.05295651	0.029679	0.1909056	-0.04904823	0.02177587	0.01420572	0.001682577	EUR
NA12282	NA12282	-0.007289174	0.2433147	-0.03402923	-0.05399201	0.03058823	0.1882823	-0.04850399	0.02595046	0.009963509	-0.001947266	EUR
NA12283	NA12283	-0.004017103	0.2390047	-0.03968123	-0.0534173	0.03209492	0.1889416	-0.04546319	0.02926646	0.01953915	-0.007004172	EUR
NA12287	NA12287	-0.00400882	0.2487487	-0.03559502	-0.04928465	0.03063635	0.1901973	-0.04591587	0.0273628	0.01812581	-0.006902853	EUR
NA12340	NA12340	-0.005304143	0.2459469	-0.03376945	-0.05161624	0.03167191	0.1941005	-0.04607897	0.03188323	0.0228865	-0.005317669	EUR
NA12341	NA12341	-0.008208208	0.2422074	-0.03189377	-0.05476957	0.03840279	0.1853038	-0.04307576	0.019498	0.01922232	-0.009191067	EUR
NA12342	NA12342	-0.0007519054	0.2477748	-0.03561087	-0.05451581	0.02773184	0.1895426	-0.04457631	0.02828285	0.01948144	-0.01330486	EUR
NA12347	NA12347	-0.003968446	0.2416452	-0.03477122	-0.05046803	0.03100844	0.1870105	-0.04707132	0.02021107	0.01940551	-0.005957323	EUR
NA12348	NA12348	-0.003220962	0.2393921	-0.03526343	-0.04742982	0.02139258	0.1850119	-0.04469637	0.02690598	0.02383633	-0.007009211	EUR
NA12383	NA12383	-0.007498606	0.2466383	-0.0382225	-0.05431324	0.03577295	0.1902837	-0.04707286	0.02658549	0.0236005	0.000834142	EUR
NA12399	NA12399	-0.0007827396	0.2436419	-0.03586307	-0.05270588	0.03184105	0.1918754	-0.04613987	0.02338569	0.01761482	0.005579133	EUR
NA12400	NA12400	0.0002348065	0.2498038	-0.03525822	-0.05011437	0.0279474	0.1910333	-0.04844181	0.02630095	0.01578099	0.00304157	EUR
NA12413	NA12413	-0.003116202	0.238308	-0.03689024	-0.05370201	0.02789789	0.1901304	-0.04315989	0.02612613	0.01957174	0.001068874	EUR
NA12414	NA12414	-0.00156335	0.2426354	-0.0307472	-0.053783	0.02724061	0.1908617	-0.05122136	0.02946525	0.01736678	0.002561623	EUR
NA12489	NA12489	-0.005276461	0.2455549	-0.0352545	-0.05018756	0.02805384	0.190521	-0.04967914	0.02664382	0.01787977	0.003080828	EUR
NA12546	NA12546	-0.004371656	0.2399704	-0.03841587	-0.05717216	0.02926355	0.1880006	-0.04304771	0.02074363	0.01817373	-0.004554886	EUR
NA12716	NA12716	0.0002390909	0.2489864	-0.03573861	-0.05286387	0.02707655	0.1921175	-0.04751351	0.02486838	0.02020579	-0.002369774	EUR
NA12717	NA12717	-0.004014455	0.2431104	-0.03592808	-0.04900187	0.03319883	0.1874281	-0.04781916	0.0259191	0.01570023	-0.01048011	EUR
NA12718	NA12718	-0.007143007	0.2441082	-0.03366334	-0.05547663	0.02974356	0.1881501	-0.04842363	0.02687436	0.01716435	-0.001070054	EUR
NA12748	NA12748	-0.0012388	0.2422732	-0.04090132	-0.04277383	0.03356785	0.1944863	-0.04751383	0.02290321	0.01738958	-0.00609117	EUR
NA12749	NA12749	0.0004570293	0.2476704	-0.0323639	-0.05096736	0.0255371	0.1883751	-0.04348422	0.02267548	0.01185202	0.002717215	EUR
NA12750	NA12750	-0.004600412	0.2463575	-0.04003271	-0.05377492	0.03081432	0.1887802	-0.04581521	0.01985697	0.01679473	-0.0002602116	EUR
NA12751	NA12751	-0.008502245	0.2471532	-0.03348574	-0.05469596	0.03610303	0.1859694	-0.04159071	0.0248058	0.02050805	-0.01135477	EUR
NA12760	NA12760	-0.009059019	0.2364447	-0.03513724	-0.05067522	0.03354376	0.1881995	-0.04464769	0.02247453	0.01751579	-0.004388247	EUR
NA12761	NA12761	-0.004933317	0.2419939	-0.03548941	-0.05034944	0.02834202	0.1888926	-0.05378433	0.02468111	0.01594886	-0.004488963	EUR
NA12762	NA12762	0.0005788289	0.2487041	-0.03653524	-0.04888983	0.03044389	0.1925174	-0.04439957	0.02695354	0.01839563	-0.00117066	EUR
NA12763	NA12763	-0.001089673	0.2418221	-0.03436104	-0.05517187	0.03249679	0.1898816	-0.0480045	0.02710992	0.01459214	-0.002759105	EUR
NA12775	NA12775	0.003271189	0.2480009	-0.03269805	-0.05701136	0.02960491	0.1946048	-0.04114401	0.02187572	0.01726591	-0.01117274	EUR
NA12776	NA12776	-0.003055608	0.2394734	-0.02995767	-0.05107516	0.02642771	0.1842891	-0.04722746	0.02422688	0.016197	-0.003657272	EUR
NA12777	NA12777	-0.003697305	0.2484748	-0.0347025	-0.05116777	0.02958949	0.1953444	-0.04826847	0.02327532	0.02056133	-0.005363065	EUR
NA12778	NA12778	-0.001157301	0.2443294	-0.03275277	-0.05068496	0.03093191	0.1918137	-0.05025543	0.02932074	0.02179066	-0.00224091	EUR
NA12812	NA12812	-0.0004144155	0.2470535	-0.0389394	-0.05128033	0.02837989	0.1941747	-0.05015537	0.02317416	0.02106849	-0.008275052	EUR
NA12813	NA12813	-0.002945606	0.2448146	-0.03581471	-0.0551714	0.03312778	0.1866648	-0.04260581	0.02062058	0.01317765	0.001448886	EUR
NA12814	NA12814	-0.001081305	0.2462286	-0.03130518	-0.05467456	0.0355307	0.1878038	-0.04250184	0.02177973	0.02041303	-0.007411374	EUR
NA12815	NA12815	0.001219674	0.2370218	-0.03404095	-0.05811547	0.02871575	0.1845876	-0.04968701	0.01969078	0.024664	-0.006856436	EUR
NA12827	NA12827	0.0006836364	0.245923	-0.03025489	-0.05610009	0.02637634	0.1848964	-0.04647288	0.02346779	0.01935715	-0.009139187	EUR
NA12828	NA12828	-0.005358815	0.2462296	-0.03369475	-0.0490357	0.03192809	0.1894964	-0.04428155	0.02398911	0.02352728	-0.003851735	EUR
NA12829	NA12829	-0.003325924	0.2443302	-0.03285338	-0.05495147	0.03275987	0.1867277	-0.04594123	0.02504384	0.01742901	-0.002575697	EUR
NA12830	NA12830	-0.001147555	0.2429026	-0.03044175	-0.05448253	0.03350991	0.1858837	-0.04826223	0.02409647	0.02048065	-0.002590019	EUR
NA12842	NA12842	-0.001836006	0.2473431	-0.03577903	-0.05241497	0.03610538	0.1961135	-0.04524772	0.02561764	0.01743287	-0.007569586	EUR
NA12843	NA12843	0.002803884	0.2379626	-0.03676974	-0.04986515	0.03525827	0.186657	-0.04457599	0.02633959	0.01614777	-0.005914073	EUR
NA12872	NA12872	-0.003420923	0.2378107	-0.0409477	-0.04947474	0.02853499	0.1856009	-0.04549279	0.02526409	0.0180021	-0.002794334	EUR
NA12873	NA12873	-0.0005910095	0.2415909	-0.03788988	-0.0533913	0.0295778	0.1863719	-0.04502794	0.02645013	0.01888365	-0.002635423	EUR
NA12874	NA12874	-0.003163407	0.2398335	-0.03682474	-0.04891939	0.03696983	0.1845409	-0.05049189	0.02455269	0.01788972	-0.006606608	EUR
NA12878	NA12878	-0.0007678156	0.2409656	-0.03190644	-0.05360729	0.02871542	0.1884228	-0.04297816	0.02603649	0.01415062	-0.0006244272	EUR
NA12889	NA12889	-0.005167412	0.2471723	-0.03651438	-0.05299492	0.03497591	0.1879672	-0.04792145	0.02681883	0.01460477	-0.00392609	EUR
NA12890	NA12890	-0.001977245	0.2387484	-0.0384885	-0.04855589	0.03065823	0.1908633	-0.04614305	0.02395898	0.01298728	-0.006038044	EUR
NA18486	NA18486	-0.6587875	-0.1458249	0.1197116	-0.007227076	0.308879	-0.1548196	-0.09718556	0.01850262	0.009486266	0.003523245	AFR
NA18488	NA18488	-0.6654593	-0.1436239	0.1227563	-0.008549366	0.3132974	-0.1555323	-0.09247822	0.01969871	0.01725177	0.001868951	AFR
NA18489	NA18489	-0.6608463	-0.1454442	0.1222364	-0.009531721	0.3129518	-0.1563355	-0.09620329	0.01443308	0.01515107	-0.001878439	AFR
NA18498	NA18498	-0.6613242	-0.1428643	0.1177409	-0.0086593	0.3124719	-0.1524088	-0.09691229	0.01773026	0.0143296	-0.003240885	AFR
NA18499	NA18499	-0.6614782	-0.154519	0.119782	-0.005646492	0.315835	-0.1576958	-0.1003987	0.01863216	0.0152159	-0.0001726131	AFR
